entry_id,student_id,task_id,topic,difficulty,correct,task_text,solution
3513,28,3513,матрицы,easy,неправильно,"Найдите определитель матрицы [[2, 3], [1, 5]].",
3514,28,3514,тригонометрия,hard,неправильно,Вычислите sin 30°.,
3515,29,3515,функции,hard,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3516,28,3516,пределы,medium,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3517,4,3517,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3518,1,3518,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3519,6,3519,пределы,medium,правильно,Найдите предел lim (x→0) (sin x) / x.,
3520,30,3520,неравенства,easy,правильно,Решите неравенство: x > 9.,
3521,12,3521,неравенства,easy,неправильно,Решите неравенство: x > 9.,
3522,9,3522,функции,easy,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3523,28,3523,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3524,11,3524,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 10, d = 3. Найдите a5.",
3525,13,3525,производные,medium,правильно,Найдите производную функции f(x) = x^3.,
3526,16,3526,неравенства,medium,неправильно,Решите неравенство: x > 3.,
3527,26,3527,комбинаторика,easy,правильно,Сколькими способами можно выбрать 8 учеников из 9?,
3528,3,3528,тригонометрия,easy,неправильно,Вычислите sin 30°.,
3529,3,3529,неравенства,easy,неправильно,Решите неравенство: x > 8.,
3530,23,3530,последовательности,medium,неправильно,"В арифметической прогрессии a1 = 10, d = 1. Найдите a8.",
3531,3,3531,производные,easy,правильно,Найдите производную функции f(x) = x^4.,
3532,8,3532,интегралы,medium,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3533,28,3533,уравнения,easy,правильно,Решите уравнение: 9x + 5 = 68.,
3534,21,3534,проценты,hard,правильно,Товар стоит 473 тенге. Его уценили на 10%. Найдите новую цену.,
3535,13,3535,неравенства,medium,неправильно,Решите неравенство: x > 6.,
3536,20,3536,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 15 см и 10 см.,
3537,3,3537,дроби,medium,неправильно,У ученика было 49 тетрадей. Он отдал 3/8 всех тетрадей. Сколько тетрадей у него осталось?,
3538,8,3538,интегралы,medium,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3539,18,3539,площадь/объём,medium,неправильно,Найдите площадь прямоугольника со сторонами 3 см и 5 см.,
3540,1,3540,тригонометрия,easy,неправильно,Вычислите sin 60°.,
3541,17,3541,геометрия,easy,правильно,Периметр квадрата равен 12 см. Найдите длину его стороны.,
3542,10,3542,геометрия,easy,правильно,Периметр квадрата равен 12 см. Найдите длину его стороны.,
3543,19,3543,комбинаторика,medium,неправильно,Сколькими способами можно выбрать 4 учеников из 7?,
3544,12,3544,арифметика,medium,правильно,Найдите сумму чисел 48 и 56.,
3545,17,3545,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3546,19,3546,производные,easy,неправильно,Найдите производную функции f(x) = x^2.,
3547,29,3547,тригонометрия,easy,неправильно,Вычислите sin 45°.,
3548,1,3548,проценты,hard,правильно,Товар стоит 856 тенге. Его уценили на 10%. Найдите новую цену.,
3549,7,3549,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
3550,12,3550,дроби,easy,правильно,У ученика было 42 тетрадей. Он отдал 8/2 всех тетрадей. Сколько тетрадей у него осталось?,
3551,11,3551,функции,easy,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3552,23,3552,арифметика,easy,правильно,Найдите сумму чисел 59 и 61.,
3553,2,3553,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3554,22,3554,матрицы,medium,неправильно,"Найдите определитель матрицы [[5, 1], [1, 0]].",
3555,20,3555,геометрия,easy,неправильно,Периметр квадрата равен 36 см. Найдите длину его стороны.,
3556,20,3556,производные,easy,неправильно,Найдите производную функции f(x) = x^3.,
3557,21,3557,матрицы,medium,правильно,"Найдите определитель матрицы [[0, 4], [1, 4]].",
3558,22,3558,производные,medium,неправильно,Найдите производную функции f(x) = x^4.,
3559,19,3559,матрицы,easy,правильно,"Найдите определитель матрицы [[1, 3], [1, 3]].",
3560,5,3560,проценты,easy,правильно,Товар стоит 690 тенге. Его уценили на 5%. Найдите новую цену.,
3561,6,3561,уравнения,easy,неправильно,Решите уравнение: 6x - 6 = 84.,
3562,30,3562,уравнения,easy,неправильно,Решите уравнение: 3x + 1 = 13.,
3563,9,3563,неравенства,easy,правильно,Решите неравенство: x > 2.,
3564,13,3564,последовательности,hard,правильно,"В арифметической прогрессии a1 = 2, d = 2. Найдите a13.",
3565,11,3565,неравенства,medium,правильно,Решите неравенство: x > 3.,
3566,7,3566,производные,easy,неправильно,Найдите производную функции f(x) = x^2.,
3567,5,3567,арифметика,easy,неправильно,Найдите сумму чисел 30 и 27.,
3568,21,3568,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3569,11,3569,геометрия,hard,неправильно,Периметр квадрата равен 32 см. Найдите длину его стороны.,
3570,7,3570,площадь/объём,hard,правильно,Найдите площадь прямоугольника со сторонами 7 см и 5 см.,
3571,3,3571,матрицы,medium,правильно,"Найдите определитель матрицы [[2, 0], [4, 3]].",
3572,15,3572,неравенства,easy,правильно,Решите неравенство: x > 5.,
3573,30,3573,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3574,26,3574,неравенства,easy,неправильно,Решите неравенство: x > 5.,
3575,1,3575,тригонометрия,easy,правильно,Вычислите sin 45°.,
3576,6,3576,интегралы,easy,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3577,17,3577,проценты,easy,правильно,Товар стоит 330 тенге. Его уценили на 20%. Найдите новую цену.,
3578,12,3578,производные,medium,неправильно,Найдите производную функции f(x) = x^5.,
3579,2,3579,арифметика,medium,неправильно,Найдите сумму чисел 57 и 58.,
3580,30,3580,дроби,easy,правильно,У ученика было 50 тетрадей. Он отдал 5/6 всех тетрадей. Сколько тетрадей у него осталось?,
3581,18,3581,уравнения,easy,правильно,Решите уравнение: 8x + 3 = 123.,
3582,17,3582,неравенства,easy,правильно,Решите неравенство: x > 9.,
3583,28,3583,вероятности,hard,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3584,3,3584,интегралы,medium,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3585,29,3585,площадь/объём,easy,правильно,Найдите площадь прямоугольника со сторонами 6 см и 12 см.,
3586,11,3586,арифметика,easy,неправильно,Найдите сумму чисел 28 и 70.,
3587,29,3587,геометрия,easy,правильно,Периметр квадрата равен 36 см. Найдите длину его стороны.,
3588,25,3588,неравенства,easy,правильно,Решите неравенство: x > 7.,
3589,21,3589,производные,easy,неправильно,Найдите производную функции f(x) = x^4.,
3590,13,3590,комбинаторика,easy,правильно,Сколькими способами можно выбрать 4 учеников из 6?,
3591,27,3591,вероятности,hard,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3592,4,3592,геометрия,easy,неправильно,Периметр квадрата равен 28 см. Найдите длину его стороны.,
3593,7,3593,логарифмы,easy,неправильно,Вычислите log_2 32.,
3594,8,3594,проценты,medium,неправильно,Товар стоит 235 тенге. Его уценили на 5%. Найдите новую цену.,
3595,26,3595,неравенства,hard,неправильно,Решите неравенство: x > 7.,
3596,11,3596,тригонометрия,easy,неправильно,Вычислите sin 45°.,
3597,18,3597,последовательности,hard,правильно,"В арифметической прогрессии a1 = 2, d = 6. Найдите a15.",
3598,7,3598,уравнения,easy,правильно,Решите уравнение: 5x - 10 = 60.,
3599,29,3599,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3600,13,3600,тригонометрия,medium,неправильно,Вычислите sin 30°.,
3601,25,3601,производные,easy,неправильно,Найдите производную функции f(x) = x^3.,
3602,24,3602,комбинаторика,easy,неправильно,Сколькими способами можно выбрать 6 учеников из 8?,
3603,20,3603,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3604,26,3604,интегралы,easy,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3605,8,3605,последовательности,medium,неправильно,"В арифметической прогрессии a1 = 8, d = 4. Найдите a14.",
3606,4,3606,проценты,medium,правильно,Товар стоит 490 тенге. Его уценили на 20%. Найдите новую цену.,
3607,19,3607,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 3, d = 4. Найдите a6.",
3608,24,3608,комбинаторика,easy,правильно,Сколькими способами можно выбрать 8 учеников из 9?,
3609,25,3609,комбинаторика,hard,правильно,Сколькими способами можно выбрать 7 учеников из 10?,
3610,13,3610,логарифмы,easy,правильно,Вычислите log_2 32.,
3611,15,3611,интегралы,hard,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3612,6,3612,дроби,easy,неправильно,У ученика было 33 тетрадей. Он отдал 7/5 всех тетрадей. Сколько тетрадей у него осталось?,
3613,8,3613,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3614,8,3614,дроби,medium,неправильно,У ученика было 74 тетрадей. Он отдал 8/3 всех тетрадей. Сколько тетрадей у него осталось?,
3615,22,3615,матрицы,easy,правильно,"Найдите определитель матрицы [[3, 2], [0, 0]].",
3616,27,3616,интегралы,medium,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3617,17,3617,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3618,3,3618,интегралы,hard,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3619,1,3619,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3620,29,3620,арифметика,easy,неправильно,Найдите сумму чисел 21 и 93.,
3621,21,3621,дроби,medium,правильно,У ученика было 73 тетрадей. Он отдал 2/5 всех тетрадей. Сколько тетрадей у него осталось?,
3622,13,3622,арифметика,easy,правильно,Найдите сумму чисел 20 и 89.,
3623,19,3623,неравенства,easy,неправильно,Решите неравенство: x > 2.,
3624,16,3624,неравенства,easy,правильно,Решите неравенство: x > 3.,
3625,30,3625,производные,easy,правильно,Найдите производную функции f(x) = x^3.,
3626,9,3626,проценты,medium,правильно,Товар стоит 896 тенге. Его уценили на 10%. Найдите новую цену.,
3627,20,3627,комбинаторика,hard,правильно,Сколькими способами можно выбрать 5 учеников из 6?,
3628,5,3628,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 5 см и 12 см.,
3629,24,3629,интегралы,hard,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3630,20,3630,геометрия,easy,правильно,Периметр квадрата равен 28 см. Найдите длину его стороны.,
3631,26,3631,последовательности,medium,правильно,"В арифметической прогрессии a1 = 7, d = 4. Найдите a5.",
3632,26,3632,логарифмы,easy,правильно,Вычислите log_2 8.,
3633,12,3633,комбинаторика,easy,правильно,Сколькими способами можно выбрать 2 учеников из 5?,
3634,29,3634,интегралы,easy,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3635,8,3635,функции,hard,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3636,22,3636,пределы,hard,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3637,16,3637,площадь/объём,medium,правильно,Найдите площадь прямоугольника со сторонами 14 см и 6 см.,
3638,13,3638,неравенства,medium,неправильно,Решите неравенство: x > 7.,
3639,21,3639,арифметика,easy,неправильно,Найдите сумму чисел 19 и 17.,
3640,7,3640,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3641,11,3641,проценты,easy,неправильно,Товар стоит 826 тенге. Его уценили на 10%. Найдите новую цену.,
3642,7,3642,площадь/объём,medium,неправильно,Найдите площадь прямоугольника со сторонами 13 см и 10 см.,
3643,26,3643,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3644,13,3644,арифметика,easy,правильно,Найдите сумму чисел 56 и 57.,
3645,23,3645,последовательности,medium,правильно,"В арифметической прогрессии a1 = 6, d = 2. Найдите a9.",
3646,30,3646,неравенства,medium,неправильно,Решите неравенство: x > 8.,
3647,13,3647,пределы,easy,правильно,Найдите предел lim (x→0) (sin x) / x.,
3648,22,3648,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3649,10,3649,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
3650,15,3650,тригонометрия,medium,правильно,Вычислите sin 30°.,
3651,27,3651,пределы,easy,правильно,Найдите предел lim (x→0) (sin x) / x.,
3652,29,3652,логарифмы,hard,неправильно,Вычислите log_2 32.,
3653,16,3653,неравенства,easy,неправильно,Решите неравенство: x > 6.,
3654,11,3654,вероятности,hard,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3655,27,3655,арифметика,easy,неправильно,Найдите сумму чисел 32 и 10.,
3656,18,3656,логарифмы,easy,неправильно,Вычислите log_2 4.,
3657,29,3657,тригонометрия,easy,неправильно,Вычислите sin 60°.,
3658,22,3658,интегралы,medium,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3659,21,3659,логарифмы,easy,неправильно,Вычислите log_2 16.,
3660,16,3660,тригонометрия,easy,неправильно,Вычислите sin 90°.,
3661,22,3661,интегралы,medium,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3662,12,3662,арифметика,medium,правильно,Найдите сумму чисел 33 и 49.,
3663,6,3663,уравнения,hard,правильно,Решите уравнение: 2x - 4 = 6.,
3664,27,3664,площадь/объём,medium,неправильно,Найдите площадь прямоугольника со сторонами 13 см и 10 см.,
3665,3,3665,арифметика,easy,неправильно,Найдите сумму чисел 23 и 45.,
3666,29,3666,производные,medium,неправильно,Найдите производную функции f(x) = x^3.,
3667,18,3667,функции,easy,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3668,6,3668,дроби,medium,правильно,У ученика было 47 тетрадей. Он отдал 3/8 всех тетрадей. Сколько тетрадей у него осталось?,
3669,16,3669,функции,easy,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3670,10,3670,матрицы,medium,правильно,"Найдите определитель матрицы [[0, 1], [2, 3]].",
3671,29,3671,комбинаторика,medium,неправильно,Сколькими способами можно выбрать 8 учеников из 9?,
3672,3,3672,проценты,hard,правильно,Товар стоит 943 тенге. Его уценили на 5%. Найдите новую цену.,
3673,22,3673,комбинаторика,easy,неправильно,Сколькими способами можно выбрать 8 учеников из 9?,
3674,19,3674,комбинаторика,easy,правильно,Сколькими способами можно выбрать 7 учеников из 10?,
3675,13,3675,интегралы,easy,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3676,21,3676,производные,medium,неправильно,Найдите производную функции f(x) = x^3.,
3677,16,3677,пределы,medium,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3678,15,3678,матрицы,hard,правильно,"Найдите определитель матрицы [[2, 4], [1, 1]].",
3679,11,3679,неравенства,easy,неправильно,Решите неравенство: x > 1.,
3680,14,3680,комбинаторика,hard,неправильно,Сколькими способами можно выбрать 4 учеников из 5?,
3681,17,3681,комбинаторика,hard,неправильно,Сколькими способами можно выбрать 2 учеников из 9?,
3682,8,3682,функции,medium,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3683,28,3683,вероятности,medium,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3684,18,3684,функции,medium,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3685,25,3685,матрицы,easy,правильно,"Найдите определитель матрицы [[5, 2], [0, 1]].",
3686,7,3686,арифметика,easy,правильно,Найдите сумму чисел 57 и 11.,
3687,3,3687,дроби,medium,неправильно,У ученика было 35 тетрадей. Он отдал 2/4 всех тетрадей. Сколько тетрадей у него осталось?,
3688,6,3688,неравенства,medium,неправильно,Решите неравенство: x > 0.,
3689,12,3689,дроби,easy,правильно,У ученика было 32 тетрадей. Он отдал 5/4 всех тетрадей. Сколько тетрадей у него осталось?,
3690,11,3690,производные,easy,неправильно,Найдите производную функции f(x) = x^3.,
3691,21,3691,арифметика,easy,правильно,Найдите сумму чисел 37 и 45.,
3692,6,3692,функции,medium,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3693,8,3693,производные,hard,неправильно,Найдите производную функции f(x) = x^5.,
3694,23,3694,комбинаторика,hard,правильно,Сколькими способами можно выбрать 4 учеников из 8?,
3695,19,3695,геометрия,hard,неправильно,Периметр квадрата равен 16 см. Найдите длину его стороны.,
3696,11,3696,неравенства,easy,неправильно,Решите неравенство: x > 4.,
3697,28,3697,уравнения,hard,неправильно,Решите уравнение: 8x - 7 = 81.,
3698,30,3698,последовательности,medium,правильно,"В арифметической прогрессии a1 = 6, d = 6. Найдите a13.",
3699,22,3699,матрицы,easy,неправильно,"Найдите определитель матрицы [[2, 4], [5, 0]].",
3700,12,3700,производные,easy,неправильно,Найдите производную функции f(x) = x^3.,
3701,17,3701,функции,easy,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3702,17,3702,тригонометрия,medium,неправильно,Вычислите sin 60°.,
3703,16,3703,производные,easy,правильно,Найдите производную функции f(x) = x^3.,
3704,18,3704,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 15 см и 4 см.,
3705,24,3705,уравнения,medium,неправильно,Решите уравнение: 7x + 8 = 113.,
3706,12,3706,пределы,easy,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3707,4,3707,матрицы,hard,правильно,"Найдите определитель матрицы [[5, 2], [1, 2]].",
3708,1,3708,проценты,easy,неправильно,Товар стоит 956 тенге. Его уценили на 5%. Найдите новую цену.,
3709,5,3709,площадь/объём,hard,неправильно,Найдите площадь прямоугольника со сторонами 13 см и 9 см.,
3710,11,3710,арифметика,easy,неправильно,Найдите сумму чисел 47 и 39.,
3711,22,3711,арифметика,easy,неправильно,Найдите сумму чисел 19 и 65.,
3712,12,3712,функции,easy,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3713,5,3713,функции,medium,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3714,21,3714,интегралы,medium,правильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3715,29,3715,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3716,23,3716,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 9 см и 6 см.,
3717,11,3717,комбинаторика,hard,неправильно,Сколькими способами можно выбрать 2 учеников из 7?,
3718,24,3718,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 15 см и 10 см.,
3719,22,3719,арифметика,easy,неправильно,Найдите сумму чисел 80 и 21.,
3720,12,3720,дроби,easy,неправильно,У ученика было 32 тетрадей. Он отдал 5/2 всех тетрадей. Сколько тетрадей у него осталось?,
3721,30,3721,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3722,25,3722,тригонометрия,medium,правильно,Вычислите sin 30°.,
3723,19,3723,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 3 см и 5 см.,
3724,20,3724,логарифмы,easy,неправильно,Вычислите log_2 32.,
3725,2,3725,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3726,11,3726,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
3727,1,3727,тригонометрия,medium,неправильно,Вычислите sin 45°.,
3728,17,3728,уравнения,easy,неправильно,Решите уравнение: 3x - 6 = 30.,
3729,24,3729,неравенства,easy,неправильно,Решите неравенство: x > 0.,
3730,19,3730,арифметика,hard,неправильно,Найдите сумму чисел 40 и 96.,
3731,15,3731,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
3732,1,3732,производные,hard,правильно,Найдите производную функции f(x) = x^4.,
3733,11,3733,арифметика,medium,правильно,Найдите сумму чисел 22 и 89.,
3734,19,3734,последовательности,medium,правильно,"В арифметической прогрессии a1 = 4, d = 1. Найдите a7.",
3735,17,3735,площадь/объём,easy,правильно,Найдите площадь прямоугольника со сторонами 6 см и 6 см.,
3736,26,3736,арифметика,hard,неправильно,Найдите сумму чисел 61 и 81.,
3737,10,3737,площадь/объём,medium,неправильно,Найдите площадь прямоугольника со сторонами 15 см и 7 см.,
3738,1,3738,геометрия,easy,правильно,Периметр квадрата равен 60 см. Найдите длину его стороны.,
3739,13,3739,функции,easy,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3740,9,3740,проценты,easy,неправильно,Товар стоит 989 тенге. Его уценили на 15%. Найдите новую цену.,
3741,29,3741,логарифмы,easy,правильно,Вычислите log_2 4.,
3742,13,3742,дроби,easy,правильно,У ученика было 34 тетрадей. Он отдал 2/7 всех тетрадей. Сколько тетрадей у него осталось?,
3743,2,3743,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 4, d = 6. Найдите a12.",
3744,10,3744,пределы,easy,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3745,27,3745,неравенства,medium,правильно,Решите неравенство: x > 1.,
3746,28,3746,производные,easy,неправильно,Найдите производную функции f(x) = x^2.,
3747,26,3747,тригонометрия,medium,неправильно,Вычислите sin 45°.,
3748,12,3748,логарифмы,easy,правильно,Вычислите log_2 2.,
3749,14,3749,площадь/объём,easy,неправильно,Найдите площадь прямоугольника со сторонами 12 см и 7 см.,
3750,6,3750,геометрия,hard,неправильно,Периметр квадрата равен 52 см. Найдите длину его стороны.,
3751,22,3751,тригонометрия,easy,правильно,Вычислите sin 90°.,
3752,13,3752,производные,easy,правильно,Найдите производную функции f(x) = x^3.,
3753,25,3753,уравнения,hard,правильно,Решите уравнение: 6x + 1 = 73.,
3754,1,3754,дроби,medium,правильно,У ученика было 64 тетрадей. Он отдал 8/3 всех тетрадей. Сколько тетрадей у него осталось?,
3755,17,3755,дроби,easy,правильно,У ученика было 23 тетрадей. Он отдал 8/2 всех тетрадей. Сколько тетрадей у него осталось?,
3756,8,3756,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3757,19,3757,уравнения,medium,правильно,Решите уравнение: 2x - 3 = 11.,
3758,9,3758,производные,easy,неправильно,Найдите производную функции f(x) = x^5.,
3759,19,3759,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 7, d = 2. Найдите a15.",
3760,1,3760,проценты,medium,правильно,Товар стоит 700 тенге. Его уценили на 15%. Найдите новую цену.,
3761,17,3761,последовательности,medium,правильно,"В арифметической прогрессии a1 = 6, d = 4. Найдите a9.",
3762,22,3762,логарифмы,medium,неправильно,Вычислите log_2 16.,
3763,18,3763,матрицы,easy,правильно,"Найдите определитель матрицы [[3, 3], [0, 5]].",
3764,10,3764,логарифмы,medium,правильно,Вычислите log_2 64.,
3765,25,3765,логарифмы,medium,правильно,Вычислите log_2 8.,
3766,19,3766,дроби,easy,неправильно,У ученика было 28 тетрадей. Он отдал 7/2 всех тетрадей. Сколько тетрадей у него осталось?,
3767,24,3767,неравенства,medium,неправильно,Решите неравенство: x > 5.,
3768,10,3768,дроби,medium,неправильно,У ученика было 39 тетрадей. Он отдал 3/2 всех тетрадей. Сколько тетрадей у него осталось?,
3769,18,3769,площадь/объём,easy,правильно,Найдите площадь прямоугольника со сторонами 13 см и 5 см.,
3770,18,3770,площадь/объём,easy,правильно,Найдите площадь прямоугольника со сторонами 6 см и 7 см.,
3771,18,3771,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 7, d = 5. Найдите a15.",
3772,23,3772,арифметика,easy,неправильно,Найдите сумму чисел 60 и 24.,
3773,9,3773,производные,hard,неправильно,Найдите производную функции f(x) = x^2.,
3774,24,3774,проценты,medium,неправильно,Товар стоит 560 тенге. Его уценили на 10%. Найдите новую цену.,
3775,22,3775,последовательности,easy,неправильно,"В арифметической прогрессии a1 = 10, d = 6. Найдите a14.",
3776,4,3776,проценты,easy,правильно,Товар стоит 848 тенге. Его уценили на 5%. Найдите новую цену.,
3777,23,3777,производные,medium,неправильно,Найдите производную функции f(x) = x^5.,
3778,17,3778,уравнения,medium,правильно,Решите уравнение: 3x + 6 = 33.,
3779,12,3779,производные,easy,правильно,Найдите производную функции f(x) = x^5.,
3780,11,3780,дроби,easy,неправильно,У ученика было 30 тетрадей. Он отдал 4/8 всех тетрадей. Сколько тетрадей у него осталось?,
3781,23,3781,логарифмы,medium,правильно,Вычислите log_2 4.,
3782,19,3782,логарифмы,easy,правильно,Вычислите log_2 2.,
3783,19,3783,площадь/объём,hard,правильно,Найдите площадь прямоугольника со сторонами 8 см и 14 см.,
3784,3,3784,пределы,medium,правильно,Найдите предел lim (x→0) (sin x) / x.,
3785,12,3785,площадь/объём,medium,правильно,Найдите площадь прямоугольника со сторонами 3 см и 12 см.,
3786,12,3786,производные,easy,неправильно,Найдите производную функции f(x) = x^4.,
3787,16,3787,уравнения,easy,неправильно,Решите уравнение: 5x - 6 = 39.,
3788,15,3788,арифметика,medium,неправильно,Найдите сумму чисел 69 и 45.,
3789,6,3789,дроби,hard,неправильно,У ученика было 19 тетрадей. Он отдал 8/8 всех тетрадей. Сколько тетрадей у него осталось?,
3790,7,3790,дроби,hard,правильно,У ученика было 11 тетрадей. Он отдал 6/7 всех тетрадей. Сколько тетрадей у него осталось?,
3791,5,3791,арифметика,medium,правильно,Найдите сумму чисел 61 и 81.,
3792,22,3792,дроби,easy,неправильно,У ученика было 73 тетрадей. Он отдал 4/6 всех тетрадей. Сколько тетрадей у него осталось?,
3793,2,3793,пределы,easy,правильно,Найдите предел lim (x→0) (sin x) / x.,
3794,11,3794,вероятности,medium,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3795,7,3795,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
3796,22,3796,проценты,hard,неправильно,Товар стоит 491 тенге. Его уценили на 5%. Найдите новую цену.,
3797,24,3797,комбинаторика,easy,неправильно,Сколькими способами можно выбрать 2 учеников из 7?,
3798,24,3798,функции,medium,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3799,5,3799,проценты,medium,неправильно,Товар стоит 395 тенге. Его уценили на 10%. Найдите новую цену.,
3800,23,3800,тригонометрия,hard,правильно,Вычислите sin 30°.,
3801,14,3801,последовательности,hard,неправильно,"В арифметической прогрессии a1 = 3, d = 5. Найдите a7.",
3802,26,3802,логарифмы,hard,правильно,Вычислите log_2 8.,
3803,15,3803,логарифмы,easy,неправильно,Вычислите log_2 64.,
3804,22,3804,тригонометрия,easy,неправильно,Вычислите sin 30°.,
3805,14,3805,уравнения,hard,неправильно,Решите уравнение: 2x - 3 = 15.,
3806,5,3806,арифметика,easy,неправильно,Найдите сумму чисел 93 и 21.,
3807,7,3807,тригонометрия,easy,правильно,Вычислите sin 30°.,
3808,2,3808,комбинаторика,easy,неправильно,Сколькими способами можно выбрать 2 учеников из 8?,
3809,18,3809,тригонометрия,easy,неправильно,Вычислите sin 60°.,
3810,19,3810,арифметика,hard,правильно,Найдите сумму чисел 55 и 62.,
3811,1,3811,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
3812,30,3812,проценты,hard,неправильно,Товар стоит 977 тенге. Его уценили на 20%. Найдите новую цену.,
3813,4,3813,геометрия,easy,неправильно,Периметр квадрата равен 44 см. Найдите длину его стороны.,
3814,3,3814,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
